Game ID,Team,Player,Player ID,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Plus/Minus
200812220MEM,LAL,Vladimir Radmanovic,radmavl01,12:23,1,2,.500,1,2,.500,0,0,,0,2,2,1,0,0,0,1,3,-10
200812220MEM,LAL,Chris Mihm,mihmch01,6:24,1,1,1.000,0,0,,0,0,,0,2,2,2,0,0,1,1,2,-3
200812220MEM,MEM,Rudy Gay,gayru01,38:32,10,18,.556,2,4,.500,1,1,1.000,1,6,7,2,0,1,2,4,23,-9
200812220MEM,MEM,O.J. Mayo,mayooj01,36:56,8,19,.421,5,9,.556,1,1,1.000,1,2,3,6,1,1,4,2,22,-17
200812220MEM,MEM,Darko Milicic,milicda01,33:24,4,5,.800,0,0,,3,4,.750,3,5,8,0,0,3,2,5,11,-6
200812220MEM,MEM,Marc Gasol,gasolma01,32:20,2,7,.286,0,0,,4,4,1.000,5,2,7,2,2,0,5,3,8,-9
200812220MEM,MEM,Kyle Lowry,lowryky01,23:23,2,7,.286,1,4,.250,1,1,1.000,1,3,4,7,0,0,1,2,6,-12
200812220MEM,MEM,Mike Conley,conlemi01,24:37,3,7,.429,1,3,.333,3,3,1.000,0,1,1,0,1,0,1,1,10,+3
200812220MEM,MEM,Hakim Warrick,warriha01,24:18,5,11,.455,0,0,,4,6,.667,1,3,4,3,0,0,0,1,14,+7
200812220MEM,MEM,Quinton Ross,rossqu01,14:27,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,0,1,4,2,-6
200812220MEM,MEM,Greg Buckner,buckngr01,12:03,0,1,.000,0,0,,0,0,,0,1,1,1,3,0,0,2,0,+4
200812220NJN,HOU,Aaron Brooks,brookaa01,36:50,8,14,.571,4,7,.571,2,2,1.000,0,3,3,6,1,0,1,4,22,+19
200812220NJN,HOU,Yao Ming,mingya01,35:18,8,13,.615,0,0,,8,8,1.000,4,12,16,2,0,4,3,3,24,+27
200812220NJN,HOU,Shane Battier,battish01,32:59,2,5,.400,2,5,.400,0,0,,0,3,3,2,1,2,0,1,6,+16
200812220NJN,HOU,Tracy McGrady,mcgratr01,30:14,5,9,.556,0,1,.000,2,2,1.000,1,5,6,4,0,0,3,2,12,+21
200812220NJN,HOU,Luis Scola,scolalu01,28:22,5,7,.714,0,0,,1,6,.167,2,2,4,4,1,1,2,2,11,+11
200812220NJN,HOU,Metta World Peace,artesro01,24:57,4,10,.400,1,4,.250,1,2,.500,0,2,2,2,0,1,1,1,10,+10
200812220NJN,HOU,Carl Landry,landrca01,21:09,5,7,.714,0,0,,3,4,.750,0,3,3,1,0,0,1,1,13,+10
200812220NJN,HOU,Luther Head,headlu01,11:10,2,4,.500,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,5,+4
200812220NJN,HOU,Chuck Hayes,hayesch01,6:20,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,0,0,-3
200812220NJN,HOU,Brent Barry,barrybr01,6:01,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,1,0,0,0,5,+3
200812220NJN,HOU,Von Wafer,wafervo01,4:28,1,1,1.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,1,4,-1
200812220NJN,HOU,Joey Dorsey,dorsejo01,2:12,1,2,.500,0,0,,0,0,,0,0,0,1,0,0,0,0,2,-2
200812220NJN,NJN,Brook Lopez,lopezbr01,29:53,4,11,.364,0,0,,0,0,,3,6,9,1,0,2,0,0,8,-14
200812220NJN,NJN,Trenton Hassell,hassetr01,28:25,4,6,.667,0,0,,0,0,,1,1,2,0,1,0,0,2,8,-19
200812220NJN,NJN,Vince Carter,cartevi01,28:10,5,15,.333,0,1,.000,0,0,,0,2,2,1,2,0,1,1,10,-16
200812220NJN,NJN,Yi Jianlian,jianlyi01,26:10,4,13,.308,1,2,.500,1,2,.500,3,4,7,0,0,1,0,3,10,-10
200812220NJN,NJN,Devin Harris,harride01,18:24,2,9,.222,0,2,.000,6,6,1.000,0,2,2,3,1,0,1,3,10,-10
200812220NJN,NJN,Keyon Dooling,doolike01,25:41,6,10,.600,2,3,.667,3,5,.600,0,1,1,5,0,0,1,2,17,-10
200812220NJN,NJN,Chris Douglas-Roberts,douglch01,23:07,4,5,.800,0,0,,0,0,,1,0,1,2,0,0,2,2,8,-10
200812220NJN,NJN,Ryan Anderson,anderry01,20:20,1,6,.167,0,1,.000,5,6,.833,4,0,4,3,2,0,1,2,7,-9
200812220NJN,NJN,Josh Boone,boonejo01,18:07,2,5,.400,0,0,,1,2,.500,3,4,7,0,1,0,1,4,5,-9
200812220NJN,NJN,Eduardo Najera,najered01,15:10,3,5,.600,0,1,.000,0,1,.000,0,4,4,0,0,0,1,4,6,-5
200812220NJN,NJN,Maurice Ager,agerma01,6:33,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-3
200812220ORL,GSW,Jamal Crawford,crawfja01,32:24,7,21,.333,3,6,.500,1,2,.500,1,2,3,1,2,0,3,0,18,-15
200812220ORL,GSW,Marco Belinelli,belinma01,29:41,4,13,.308,0,2,.000,4,4,1.000,1,5,6,2,0,0,2,2,12,-17
200812220ORL,GSW,Kelenna Azubuike,azubuke01,25:33,3,7,.429,0,0,,2,2,1.000,2,2,4,2,1,1,0,0,8,-14
200812220ORL,GSW,Andris Biedrins,biedran01,24:39,2,9,.222,0,0,,1,6,.167,4,5,9,5,3,0,3,3,5,-10
200812220ORL,GSW,Brandan Wright,wrighbr03,15:55,1,4,.250,0,0,,0,0,,0,3,3,1,0,0,0,2,2,-11
200812220ORL,GSW,Anthony Morrow,morroan01,27:56,5,10,.500,1,1,1.000,2,2,1.000,3,1,4,2,0,0,1,1,13,-20
200812220ORL,GSW,Anthony Randolph,randoan01,25:45,4,8,.500,0,0,,3,4,.750,4,8,12,1,0,3,1,2,11,-10
200812220ORL,GSW,Rob Kurz,kurzro01,19:22,0,6,.000,0,2,.000,2,2,1.000,3,2,5,0,3,1,3,4,2,-26
200812220ORL,GSW,C.J. Watson,watsocj01,10:33,1,7,.143,0,1,.000,2,2,1.000,0,1,1,0,1,0,1,1,4,-10
200812220ORL,GSW,Ronny Turiaf,turiaro01,9:37,0,1,.000,0,0,,1,2,.500,0,4,4,1,0,0,0,3,1,-9
200812220ORL,GSW,DeMarcus Nelson,nelsode01,9:20,0,1,.000,0,1,.000,0,2,.000,0,1,1,0,0,0,1,1,0,-9
200812220ORL,GSW,Marcus Williams,willima03,9:16,2,4,.500,1,1,1.000,0,0,,0,0,0,1,0,0,1,0,5,-9
200812220ORL,ORL,Dwight Howard,howardw01,29:43,4,11,.364,0,0,,3,8,.375,3,8,11,1,1,2,1,3,11,+24
200812220ORL,ORL,Hedo Turkoglu,turkohe01,29:11,3,10,.300,1,3,.333,5,6,.833,1,4,5,7,1,0,4,4,12,+26
200812220ORL,ORL,Jameer Nelson,nelsoja01,28:22,9,9,1.000,4,4,1.000,0,0,,1,4,5,7,1,0,1,1,22,+21
200812220ORL,ORL,Rashard Lewis,lewisra02,27:49,8,12,.667,4,6,.667,1,2,.500,0,5,5,1,2,0,1,0,21,+17
200812220ORL,ORL,Keith Bogans,boganke01,22:17,0,7,.000,0,5,.000,0,0,,1,4,5,0,0,0,0,1,0,+14
200812220ORL,ORL,Courtney Lee,leeco01,20:05,5,9,.556,2,2,1.000,0,0,,0,5,5,0,0,2,1,3,12,+11
200812220ORL,ORL,Anthony Johnson,johnsan02,19:38,2,3,.667,1,2,.500,1,2,.500,0,0,0,1,3,1,3,2,6,+11
200812220ORL,ORL,Marcin Gortat,gortama01,18:17,3,4,.750,0,0,,1,2,.500,2,6,8,0,0,0,0,3,7,+8
200812220ORL,ORL,Mickael Pietrus,pietrmi01,17:57,5,12,.417,4,8,.500,0,0,,1,1,2,2,2,0,0,2,14,+11
200812220ORL,ORL,Tony Battie,battito01,14:47,0,2,.000,0,0,,2,2,1.000,1,1,2,1,0,0,1,2,2,+16
200812220ORL,ORL,J.J. Redick,redicjj01,6:30,2,5,.400,0,1,.000,2,2,1.000,1,3,4,3,0,0,1,1,6,+2
200812220ORL,ORL,Adonal Foyle,foylead01,5:24,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,0,0,0,-1
200812220SAS,SAC,John Salmons,salmojo01,36:59,7,13,.538,1,1,1.000,7,7,1.000,0,1,1,3,1,0,2,1,22,-17
200812220SAS,SAC,Beno Udrih,udrihbe01,36:14,5,11,.455,0,1,.000,3,4,.750,1,3,4,4,6,0,3,1,13,-13
200812220SAS,SAC,Francisco Garcia,garcifr01,30:20,3,13,.231,2,6,.333,2,2,1.000,2,4,6,3,3,0,3,1,10,-2
200812220SAS,SAC,Brad Miller,millebr01,25:06,3,5,.600,0,0,,0,0,,0,6,6,0,1,0,3,4,6,-7
200812220SAS,SAC,Spencer Hawes,hawessp01,23:44,2,6,.333,0,1,.000,2,4,.500,1,5,6,0,0,1,2,4,6,-11
200812220SAS,SAC,Jason Thompson,thompja02,24:50,3,7,.429,0,0,,3,4,.750,4,2,6,2,0,0,0,2,9,-6
200812220SAS,SAC,Bobby Jackson,jacksbo01,21:03,1,6,.167,0,2,.000,1,1,1.000,1,2,3,2,1,0,0,1,3,-12
200812220SAS,SAC,Mikki Moore,mooremi01,18:10,3,4,.750,0,0,,0,0,,1,4,5,0,0,1,0,2,6,-6
200812220SAS,SAC,Bobby Brown,brownbo02,11:46,3,8,.375,2,3,.667,0,0,,0,0,0,1,1,1,3,1,8,-3
200812220SAS,SAC,Donte Greene,greendo01,7:38,0,1,.000,0,1,.000,0,0,,0,0,0,1,1,1,0,0,0,-1
200812220SAS,SAC,Shelden Williams,willish02,4:10,1,4,.250,0,0,,0,0,,1,0,1,0,0,0,0,0,2,-2
200812220SAS,SAS,Matt Bonner,bonnema01,30:24,3,7,.429,1,4,.250,2,2,1.000,2,4,6,3,1,0,0,3,9,+9
200812220SAS,SAS,Tony Parker,parketo01,28:03,8,17,.471,0,0,,2,2,1.000,0,3,3,6,1,0,6,3,18,+10
200812220SAS,SAS,Tim Duncan,duncati01,26:20,3,5,.600,0,0,,4,6,.667,0,3,3,3,2,0,2,1,10,+18
200812220SAS,SAS,Michael Finley,finlemi01,19:18,4,5,.800,1,2,.500,0,0,,0,5,5,1,0,0,0,0,9,+6
200812220SAS,SAS,Roger Mason,masonro01,18:22,4,6,.667,2,2,1.000,1,1,1.000,0,0,0,0,1,0,2,2,11,+3
200812220SAS,SAS,Manu Ginobili,ginobma01,23:36,4,9,.444,0,1,.000,2,3,.667,1,4,5,3,1,0,1,3,10,+19
200812220SAS,SAS,Kurt Thomas,thomaku01,21:40,2,4,.500,0,0,,0,0,,1,6,7,1,0,1,1,3,4,-2
200812220SAS,SAS,Bruce Bowen,bowenbr01,21:05,2,4,.500,1,2,.500,0,0,,0,3,3,1,0,0,0,0,5,+4
200812220SAS,SAS,George Hill,hillge01,19:57,3,6,.500,0,0,,4,4,1.000,0,3,3,2,0,0,2,1,10,+6
200812220SAS,SAS,Anthony Tolliver,tollian01,17:36,2,5,.400,2,4,.500,1,2,.500,3,3,6,1,0,1,0,1,7,+7
200812220SAS,SAS,Ime Udoka,udokaim01,9:29,2,2,1.000,0,0,,4,4,1.000,0,1,1,0,0,0,1,0,8,-2
200812220SAS,SAS,Jacque Vaughn,vaughja01,4:10,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2
200812230ATL,OKC,Jeff Green,greenje02,41:51,7,17,.412,2,5,.400,2,2,1.000,3,11,14,0,1,0,1,2,18,-6
200812230ATL,OKC,Kevin Durant,duranke01,40:18,10,19,.526,2,3,.667,6,7,.857,3,3,6,4,1,0,3,1,28,-18
200812230ATL,OKC,Russell Westbrook,westbru01,37:52,5,14,.357,0,0,,1,2,.500,2,1,3,6,1,0,3,4,11,-15
200812230ATL,OKC,Desmond Mason,masonde01,33:38,0,8,.000,0,0,,2,2,1.000,3,4,7,2,0,0,1,2,2,-10
200812230ATL,OKC,Joe Smith,smithjo02,23:47,3,8,.375,1,1,1.000,1,2,.500,2,3,5,1,0,1,0,3,8,-18
200812230ATL,OKC,Chris Wilcox,wilcoch01,24:13,8,14,.571,0,0,,3,4,.750,5,7,12,1,0,0,4,3,19,+7
200812230ATL,OKC,Earl Watson,watsoea01,21:15,1,8,.125,0,3,.000,0,0,,0,0,0,7,0,0,0,1,2,+2
200812230ATL,OKC,Damien Wilkins,wilkida02,11:51,0,3,.000,0,0,,0,0,,1,1,2,1,0,0,0,1,0,+3
200812230ATL,OKC,Robert Swift,swiftro01,5:15,0,0,,0,0,,0,2,.000,0,3,3,0,0,0,0,1,0,0
200812230ATL,ATL,Marvin Williams,willima02,40:04,9,13,.692,1,3,.333,2,4,.500,2,5,7,2,0,0,0,1,21,+3
200812230ATL,ATL,Joe Johnson,johnsjo02,40:02,8,23,.348,2,8,.250,2,2,1.000,2,9,11,11,1,1,2,2,20,+14
200812230ATL,ATL,Josh Smith,smithjo03,38:38,6,11,.545,1,1,1.000,6,9,.667,1,2,3,2,2,1,3,1,19,+20
200812230ATL,ATL,Mike Bibby,bibbymi01,36:39,6,13,.462,2,5,.400,0,1,.000,1,6,7,6,4,0,0,1,14,+16
200812230ATL,ATL,Al Horford,horfoal01,31:41,2,7,.286,0,0,,2,2,1.000,2,6,8,2,0,3,2,4,6,+12
200812230ATL,ATL,Ronald Murray,murraro01,17:51,2,4,.500,0,0,,2,2,1.000,0,0,0,0,1,0,1,2,6,-1
200812230ATL,ATL,Zaza Pachulia,pachuza01,17:42,3,4,.750,0,0,,2,4,.500,3,1,4,2,0,0,1,3,8,-3
200812230ATL,ATL,Maurice Evans,evansma01,13:54,0,3,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-6
200812230ATL,ATL,Acie Law,lawac01,0:59,0,0,,0,0,,2,2,1.000,0,0,0,1,0,0,0,1,2,0
200812230ATL,ATL,Mario West,westma02,0:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
200812230ATL,ATL,Randolph Morris,morrira01,0:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
200812230ATL,ATL,Solomon Jones,jonesso01,0:32,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,0
200812230BOS,PHI,Andre Miller,millean02,38:16,6,15,.400,0,1,.000,2,2,1.000,2,3,5,8,0,0,3,4,14,-21
200812230BOS,PHI,Andre Iguodala,iguodan01,35:22,7,17,.412,0,5,.000,0,2,.000,0,2,2,4,3,1,4,3,14,-5
200812230BOS,PHI,Samuel Dalembert,dalemsa01,31:34,4,5,.800,0,0,,0,0,,0,13,13,1,1,3,2,4,8,-16
200812230BOS,PHI,Thaddeus Young,youngth01,30:30,2,8,.250,0,2,.000,3,4,.750,2,4,6,1,0,0,3,4,7,-5
200812230BOS,PHI,Kareem Rush,rushka01,19:28,2,5,.400,0,2,.000,0,0,,0,0,0,1,0,0,1,1,4,-13
200812230BOS,PHI,Louis Williams,willilo02,32:19,4,9,.444,0,1,.000,8,10,.800,0,1,1,8,0,0,5,4,16,-15
200812230BOS,PHI,Marreese Speights,speigma01,31:24,7,11,.636,0,0,,2,3,.667,2,4,6,2,0,3,1,4,16,-12
200812230BOS,PHI,Reggie Evans,evansre01,16:26,5,7,.714,0,0,,2,6,.333,2,3,5,0,3,0,1,4,12,-3
200812230BOS,PHI,Royal Ivey,iveyro01,4:41,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-5
200812230BOS,BOS,Ray Allen,allenra02,35:03,5,8,.625,2,3,.667,4,4,1.000,2,4,6,4,1,0,1,2,16,+25
200812230BOS,BOS,Paul Pierce,piercpa01,31:01,4,11,.364,1,2,.500,1,1,1.000,0,2,2,7,1,0,4,2,10,+8
200812230BOS,BOS,Kendrick Perkins,perkike01,30:02,3,8,.375,0,0,,2,3,.667,4,7,11,1,2,0,3,3,8,+13
200812230BOS,BOS,Kevin Garnett,garneke01,29:30,7,13,.538,0,0,,4,4,1.000,1,3,4,2,0,2,1,1,18,+13
200812230BOS,BOS,Rajon Rondo,rondora01,29:14,7,12,.583,0,0,,4,4,1.000,2,2,4,4,2,0,2,3,18,+8
200812230BOS,BOS,Tony Allen,allento01,20:14,2,7,.286,0,0,,0,0,,0,2,2,1,0,0,3,2,4,+8
200812230BOS,BOS,Eddie House,houseed01,18:46,4,11,.364,3,6,.500,2,2,1.000,0,2,2,2,1,0,1,4,13,+11
200812230BOS,BOS,Brian Scalabrine,scalabr01,17:58,0,2,.000,0,1,.000,1,2,.500,0,1,1,3,1,0,0,3,1,+6
200812230BOS,BOS,Leon Powe,powele01,15:59,3,5,.600,0,0,,9,10,.900,3,3,6,1,2,3,0,4,15,+4
200812230BOS,BOS,Gabe Pruitt,pruitga01,9:42,1,2,.500,1,2,.500,1,2,.500,1,1,2,2,0,0,0,2,4,-3
200812230BOS,BOS,Patrick O'Bryant,obryapa01,2:32,1,2,.500,0,0,,1,2,.500,0,0,0,0,0,0,0,0,3,+2
200812230CHA,WAS,Caron Butler,butleca01,40:21,12,21,.571,1,4,.250,6,6,1.000,2,4,6,4,2,0,2,3,31,-7
200812230CHA,WAS,Antawn Jamison,jamisan01,39:39,5,18,.278,2,5,.400,2,2,1.000,2,4,6,0,0,0,1,2,14,-16
200812230CHA,WAS,Mike James,jamesmi01,37:05,4,16,.250,1,6,.167,0,0,,0,2,2,1,2,1,1,0,9,-20
200812230CHA,WAS,Dominic McGuire,mcguido01,23:19,0,4,.000,0,0,,0,0,,3,7,10,0,0,1,2,3,0,-3
200812230CHA,WAS,Andray Blatche,blatcan01,23:18,2,10,.200,0,0,,1,2,.500,4,4,8,1,1,1,1,5,5,-8
200812230CHA,WAS,DeShawn Stevenson,stevede01,25:43,1,4,.250,1,2,.500,0,0,,0,2,2,2,0,0,0,0,3,-5
200812230CHA,WAS,Darius Songaila,songada01,21:31,1,2,.500,0,0,,2,2,1.000,0,4,4,0,2,0,1,5,4,+3
200812230CHA,WAS,Nick Young,youngni01,20:09,3,10,.300,0,1,.000,0,0,,0,0,0,0,0,0,0,0,6,+14
200812230CHA,WAS,JaVale McGee,mcgeeja01,8:55,0,2,.000,0,0,,0,0,,1,2,3,1,1,1,0,2,0,+2
200812230CHA,CHA,Emeka Okafor,okafoem01,42:37,10,15,.667,0,0,,9,17,.529,6,12,18,4,1,3,1,0,29,+11
200812230CHA,CHA,Boris Diaw,diawbo01,42:29,3,14,.214,0,1,.000,0,0,,3,8,11,5,1,1,5,3,6,+11
200812230CHA,CHA,Raja Bell,bellra01,36:14,5,12,.417,1,3,.333,0,0,,0,4,4,2,0,0,1,2,11,+11
200812230CHA,CHA,Raymond Felton,feltora01,36:06,3,8,.375,0,0,,1,1,1.000,1,4,5,8,0,1,5,1,7,+15
200812230CHA,CHA,Gerald Wallace,wallage01,35:48,6,7,.857,1,1,1.000,3,4,.750,0,8,8,1,0,1,3,4,16,+12
200812230CHA,CHA,D.J. Augustin,augusdj01,23:40,2,6,.333,0,2,.000,3,4,.750,1,0,1,1,0,0,2,2,7,-10
200812230CHA,CHA,Matt Carroll,carroma01,13:41,1,7,.143,1,5,.200,0,0,,0,2,2,0,0,0,0,1,3,-3
200812230CHA,CHA,Ryan Hollins,holliry01,5:23,0,2,.000,0,0,,1,2,.500,1,1,2,0,0,2,0,2,1,-3
200812230CHA,CHA,Juwan Howard,howarju01,3:52,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-2
200812230CHA,CHA,Sean Singletary,singlse01,0:10,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-2
200812230CLE,HOU,Shane Battier,battish01,39:37,1,6,.167,1,4,.250,0,0,,0,4,4,2,0,0,1,5,3,-2
200812230CLE,HOU,Luis Scola,scolalu01,31:41,5,10,.500,0,0,,1,2,.500,3,5,8,3,1,0,3,1,11,-4
200812230CLE,HOU,Tracy McGrady,mcgratr01,30:29,2,7,.286,0,1,.000,0,0,,0,1,1,6,2,0,1,2,4,-4
200812230CLE,HOU,Rafer Alston,alstora01,30:25,8,11,.727,4,7,.571,0,0,,0,2,2,4,2,0,3,1,20,-15
200812230CLE,HOU,Yao Ming,mingya01,22:58,3,10,.300,0,0,,13,13,1.000,1,4,5,1,0,1,4,5,19,+2
200812230CLE,HOU,Metta World Peace,artesro01,31:55,5,14,.357,3,8,.375,1,3,.333,1,3,4,0,0,0,1,3,14,-14
200812230CLE,HOU,Aaron Brooks,brookaa01,21:26,3,7,.429,1,3,.333,3,3,1.000,0,4,4,3,0,1,0,0,10,+1
200812230CLE,HOU,Chuck Hayes,hayesch01,15:22,2,4,.500,0,0,,0,0,,1,1,2,1,2,0,1,1,4,-10
200812230CLE,HOU,Brent Barry,barrybr01,8:10,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,+3
200812230CLE,HOU,Carl Landry,landrca01,7:58,1,2,.500,0,0,,0,0,,0,1,1,0,1,0,2,3,2,-2
200812230CLE,CLE,LeBron James,jamesle01,38:20,11,23,.478,0,3,.000,5,7,.714,1,8,9,5,3,1,7,2,27,+14
200812230CLE,CLE,Mo Williams,willima01,37:42,8,13,.615,2,5,.400,5,5,1.000,0,4,4,4,1,0,2,2,23,+2
200812230CLE,CLE,Ben Wallace,wallabe01,29:23,3,5,.600,0,0,,0,0,,1,5,6,0,2,0,1,1,6,+13
200812230CLE,CLE,Zydrunas Ilgauskas,ilgauzy01,27:06,5,9,.556,1,1,1.000,0,0,,0,3,3,1,0,2,0,6,11,+11
200812230CLE,CLE,Delonte West,westde01,20:32,3,8,.375,1,3,.333,3,3,1.000,0,2,2,4,0,0,2,1,10,-3
200812230CLE,CLE,Daniel Gibson,gibsoda01,28:13,3,7,.429,3,6,.500,2,2,1.000,1,5,6,1,1,0,0,1,11,+5
200812230CLE,CLE,Anderson Varejao,varejan01,26:16,3,6,.500,0,0,,0,0,,2,5,7,0,1,1,0,4,6,-2
200812230CLE,CLE,Wally Szczerbiak,szczewa02,15:38,1,3,.333,0,1,.000,0,0,,1,0,1,0,0,0,0,1,2,0
200812230CLE,CLE,Sasha Pavlovic,pavloal01,12:58,1,3,.333,1,3,.333,0,0,,3,0,3,1,0,1,2,0,3,+10
200812230CLE,CLE,Lorenzen Wright,wrighlo02,3:53,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
200812230DAL,MEM,O.J. Mayo,mayooj01,32:37,2,10,.200,2,3,.667,1,2,.500,0,3,3,2,2,0,3,0,7,-24
200812230DAL,MEM,Rudy Gay,gayru01,30:49,6,14,.429,0,3,.000,4,5,.800,2,7,9,1,1,0,1,4,16,-10
200812230DAL,MEM,Kyle Lowry,lowryky01,24:52,6,11,.545,1,3,.333,2,2,1.000,0,2,2,4,1,1,0,2,15,+1
200812230DAL,MEM,Darrell Arthur,arthuda01,23:49,3,6,.500,0,0,,0,0,,1,2,3,0,0,1,1,1,6,-12
200812230DAL,MEM,Darko Milicic,milicda01,19:43,0,2,.000,0,0,,0,2,.000,1,5,6,1,1,0,1,1,0,-10
200812230DAL,MEM,Hakim Warrick,warriha01,29:54,6,12,.500,0,0,,5,6,.833,1,4,5,3,0,0,1,3,17,-4
200812230DAL,MEM,Mike Conley,conlemi01,23:08,4,12,.333,0,2,.000,0,0,,0,2,2,3,0,0,1,0,8,-19
200812230DAL,MEM,Greg Buckner,buckngr01,20:23,3,6,.500,1,1,1.000,1,1,1.000,2,1,3,0,0,0,0,3,8,-8
200812230DAL,MEM,Quinton Ross,rossqu01,18:22,0,3,.000,0,1,.000,0,0,,0,1,1,0,4,0,0,3,0,-2
200812230DAL,MEM,Marc Gasol,gasolma01,16:23,1,5,.200,0,0,,3,4,.750,3,1,4,0,0,0,2,1,5,-2
200812230DAL,DAL,Dirk Nowitzki,nowitdi01,35:32,9,19,.474,0,0,,3,3,1.000,1,7,8,4,0,0,2,2,21,+2
200812230DAL,DAL,Jason Kidd,kiddja01,31:55,1,4,.250,1,2,.500,0,0,,0,5,5,11,4,0,3,1,3,+22
200812230DAL,DAL,Josh Howard,howarjo01,30:13,6,17,.353,0,3,.000,2,2,1.000,1,4,5,3,0,0,3,2,14,+5
200812230DAL,DAL,Devean George,georgde01,27:34,3,5,.600,2,3,.667,0,0,,1,6,7,1,0,0,0,1,8,+13
200812230DAL,DAL,Erick Dampier,dampier01,24:59,6,7,.857,0,0,,1,2,.500,5,4,9,0,1,5,0,3,13,+12
200812230DAL,DAL,Jason Terry,terryja01,33:29,6,15,.400,3,10,.300,2,2,1.000,0,4,4,5,2,2,5,2,17,+15
200812230DAL,DAL,Jose Barea,bareajo01,20:08,3,6,.500,0,0,,0,0,,1,2,3,4,0,0,1,0,6,-1
200812230DAL,DAL,James Singleton,singlja01,15:31,2,2,1.000,1,1,1.000,0,0,,0,4,4,0,0,0,0,2,5,+17
200812230DAL,DAL,Brandon Bass,bassbr01,12:35,4,6,.667,0,0,,3,3,1.000,1,2,3,0,0,0,1,1,11,+6
200812230DAL,DAL,DeSagana Diop,diopde01,8:04,1,1,1.000,0,0,,0,2,.000,1,0,1,0,0,1,0,3,2,-1
200812230DET,CHI,Luol Deng,denglu01,33:43,2,7,.286,0,1,.000,2,2,1.000,5,6,11,0,1,1,2,4,6,-10
200812230DET,CHI,Ben Gordon,gordobe01,33:35,8,16,.500,1,5,.200,1,1,1.000,1,6,7,7,0,0,6,6,18,-9
200812230DET,CHI,Andres Nocioni,nocioan01,30:53,7,10,.700,2,4,.500,2,2,1.000,1,7,8,1,0,0,1,6,18,-3
200812230DET,CHI,Derrick Rose,rosede01,20:43,4,9,.444,0,1,.000,2,2,1.000,1,3,4,5,1,0,2,6,10,-2
200812230DET,CHI,Joakim Noah,noahjo01,16:44,0,1,.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,-11
200812230DET,CHI,Larry Hughes,hughela01,38:26,6,16,.375,1,4,.250,6,9,.667,0,1,1,5,2,1,2,1,19,-1
200812230DET,CHI,Tyrus Thomas,thomaty01,34:02,5,8,.625,1,1,1.000,5,6,.833,3,9,12,2,1,2,0,4,16,+6
200812230DET,CHI,Thabo Sefolosha,sefolth01,21:18,2,3,.667,0,0,,0,0,,0,1,1,0,1,0,2,0,4,-5
200812230DET,CHI,Lindsey Hunter,hunteli01,5:47,1,4,.250,1,3,.333,0,0,,0,0,0,2,0,0,1,1,3,+3
200812230DET,CHI,Aaron Gray,grayaa01,4:50,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,0,0,2,+2
200812230DET,DET,Rodney Stuckey,stuckro01,41:57,15,24,.625,1,2,.500,9,11,.818,1,1,2,4,4,0,3,2,40,+10
200812230DET,DET,Tayshaun Prince,princta01,39:10,4,11,.364,0,0,,6,6,1.000,5,6,11,7,1,0,2,2,14,+6
200812230DET,DET,Richard Hamilton,hamilri01,33:03,6,14,.429,1,3,.333,1,1,1.000,1,2,3,2,1,0,2,2,14,+1
200812230DET,DET,Rasheed Wallace,wallara01,30:19,5,14,.357,1,3,.333,0,0,,1,3,4,2,2,0,0,4,11,+13
200812230DET,DET,Allen Iverson,iversal01,24:02,0,7,.000,0,1,.000,5,6,.833,0,4,4,8,1,0,1,1,5,-1
200812230DET,DET,Arron Afflalo,afflaar01,30:01,2,6,.333,2,4,.500,0,0,,1,2,3,2,1,0,0,4,6,+3
200812230DET,DET,Antonio McDyess,mcdyean01,26:34,3,5,.600,0,0,,4,8,.500,2,9,11,1,0,2,1,2,10,0
